pBug,epsilon,failed,passed,runtime
0.0039,0.05,1,24,53.34
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.68
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.41
0.0039,0.05,1,24,54.11
0.0039,0.05,1,24,54.21
0.0039,0.05,1,24,53.77
0.0039,0.05,1,24,53.78
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,54.29
0.0039,0.05,1,24,54.42
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,54.23
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,53.73
0.0039,0.05,1,24,54.14
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,52.83
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,54.40
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,53.32
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,53.81
0.0039,0.05,1,24,53.45
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.98
0.0039,0.05,1,24,53.20
0.0039,0.05,1,24,53.32
0.0039,0.05,1,24,54.26
0.0039,0.05,1,24,53.94
0.0039,0.05,1,24,52.62
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.12
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.43
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,54.10
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,52.75
0.0039,0.05,1,24,54.23
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.49
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.03
0.0039,0.05,1,24,54.31
0.0039,0.05,1,24,53.00
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,53.15
0.0039,0.05,1,24,53.55
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.08
0.0039,0.05,1,24,53.96
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,53.88
0.0039,0.05,1,24,52.82
0.0039,0.05,1,24,53.96
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,54.27
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,54.28
0.0039,0.05,1,24,53.61
0.0039,0.05,1,24,53.92
0.0039,0.05,1,24,53.00
0.0039,0.05,1,24,53.34
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.33
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,54.31
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,54.45
0.0039,0.05,1,24,52.82
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,54.60
0.0039,0.05,1,24,53.71
0.0039,0.05,1,24,54.48
0.0039,0.05,1,24,53.21
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.23
0.0039,0.05,1,24,56.75
0.0039,0.05,1,24,59.53
0.0039,0.05,1,24,53.26
0.0039,0.05,1,24,54.35
0.0039,0.05,1,24,53.84
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,52.89
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.96
0.0039,0.05,1,24,53.29
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.19
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,53.58
0.0039,0.05,1,24,52.89
0.0039,0.05,1,24,54.23
0.0039,0.05,1,24,54.28
0.0039,0.05,1,24,53.41
0.0039,0.05,1,24,53.73
0.0039,0.05,1,24,53.90
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.04
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,54.51
0.0039,0.05,1,24,53.36
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,54.45
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,52.96
0.0039,0.05,1,24,54.33
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,54.13
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,53.78
0.0039,0.05,1,24,53.46
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.25
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,53.16
0.0039,0.05,1,24,53.25
0.0039,0.05,1,24,54.44
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,53.32
0.0039,0.05,1,24,53.20
0.0039,0.05,1,24,53.57
0.0039,0.05,1,24,54.28
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,53.37
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.68
0.0039,0.05,1,24,54.35
0.0039,0.05,1,24,52.89
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.17
0.0039,0.05,1,24,53.58
0.0039,0.05,1,24,53.32
0.0039,0.05,1,24,53.61
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.80
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,54.34
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,53.01
0.0039,0.05,1,24,53.80
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,54.38
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,54.15
0.0039,0.05,1,24,53.77
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.37
0.0039,0.05,1,24,54.25
0.0039,0.05,1,24,53.12
0.0039,0.05,1,24,54.67
0.0039,0.05,1,24,54.10
0.0039,0.05,1,24,54.03
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,53.12
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,53.52
0.0039,0.05,1,24,53.26
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,54.03
0.0039,0.05,1,24,53.83
0.0039,0.05,1,24,54.00
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,54.46
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,53.45
0.0039,0.05,1,24,53.77
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,54.37
0.0039,0.05,1,24,54.65
0.0039,0.05,1,24,53.03
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.27
0.0039,0.05,1,24,53.25
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.38
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,53.16
0.0039,0.05,1,24,53.46
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,54.26
0.0039,0.05,1,24,54.91
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,54.46
0.0039,0.05,1,24,54.02
0.0039,0.05,1,24,54.49
0.0039,0.05,1,24,53.14
0.0039,0.05,1,24,53.34
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.34
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,54.32
0.0039,0.05,1,24,56.58
0.0039,0.05,1,24,58.81
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.68
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.88
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,52.66
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.37
0.0039,0.05,1,24,54.29
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,54.12
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.04
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,53.92
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.47
0.0039,0.05,1,24,52.99
0.0039,0.05,1,24,53.94
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.61
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,54.16
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.02
0.0039,0.05,1,24,53.57
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.33
0.0039,0.05,1,24,54.02
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,53.88
0.0039,0.05,1,24,53.38
0.0039,0.05,1,24,54.33
0.0039,0.05,1,24,53.10
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,53.02
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,53.79
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.47
0.0039,0.05,1,24,53.81
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,54.43
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.50
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.15
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.48
0.0039,0.05,1,24,52.76
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.15
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,53.03
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,54.10
0.0039,0.05,1,24,53.79
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.82
0.0039,0.05,1,24,53.98
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.16
0.0039,0.05,1,24,54.32
0.0039,0.05,1,24,54.50
0.0039,0.05,1,24,54.03
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.27
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.36
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,54.26
0.0039,0.05,1,24,53.00
0.0039,0.05,1,24,54.52
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.84
0.0039,0.05,1,24,54.27
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.31
0.0039,0.05,1,24,54.47
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.12
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,54.13
0.0039,0.05,1,24,53.25
0.0039,0.05,1,24,54.56
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,54.75
0.0039,0.05,1,24,53.57
0.0039,0.05,1,24,54.44
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.89
0.0039,0.05,1,24,56.76
0.0039,0.05,1,24,58.84
0.0039,0.05,1,24,54.52
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,54.46
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,54.24
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.88
0.0039,0.05,1,24,54.00
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,54.58
0.0039,0.05,1,24,53.94
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,54.36
0.0039,0.05,1,24,52.96
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.90
0.0039,0.05,1,24,53.47
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,52.84
0.0039,0.05,1,24,53.94
0.0039,0.05,1,24,53.48
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,54.15
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,54.16
0.0039,0.05,1,24,53.52
0.0039,0.05,1,24,53.82
0.0039,0.05,1,24,53.48
0.0039,0.05,1,24,53.57
0.0039,0.05,1,24,54.37
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.45
0.0039,0.05,1,24,54.08
0.0039,0.05,1,24,53.52
0.0039,0.05,1,24,53.33
0.0039,0.05,1,24,53.28
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,53.38
0.0039,0.05,1,24,53.21
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.43
0.0039,0.05,1,24,54.14
0.0039,0.05,1,24,53.83
0.0039,0.05,1,24,54.24
0.0039,0.05,1,24,53.24
0.0039,0.05,1,24,54.32
0.0039,0.05,1,24,53.36
0.0039,0.05,1,24,53.92
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,54.01
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,54.20
0.0039,0.05,1,24,53.20
0.0039,0.05,1,24,54.06
0.0039,0.05,1,24,53.98
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,54.22
0.0039,0.05,1,24,53.68
0.0039,0.05,1,24,53.33
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,54.33
0.0039,0.05,1,24,54.02
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,53.02
0.0039,0.05,1,24,53.98
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,52.93
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.47
0.0039,0.05,1,24,53.81
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,53.89
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,54.28
0.0039,0.05,1,24,53.26
0.0039,0.05,1,24,53.30
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,54.12
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,54.31
0.0039,0.05,1,24,53.39
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,56.90
0.0039,0.05,1,24,58.66
0.0039,0.05,1,24,54.59
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,52.84
0.0039,0.05,1,24,54.10
0.0039,0.05,1,24,54.36
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,54.24
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,54.00
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.27
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,53.82
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.51
0.0039,0.05,1,24,53.13
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,53.62
0.0039,0.05,1,24,53.49
0.0039,0.05,1,24,52.93
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,54.14
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,54.56
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,53.36
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,54.68
0.0039,0.05,1,24,53.34
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.03
0.0039,0.05,1,24,54.38
0.0039,0.05,1,24,52.68
0.0039,0.05,1,24,53.76
0.0039,0.05,1,24,53.19
0.0039,0.05,1,24,54.05
0.0039,0.05,1,24,52.66
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.78
0.0039,0.05,1,24,53.82
0.0039,0.05,1,24,54.46
0.0039,0.05,1,24,53.45
0.0039,0.05,1,24,54.46
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,53.73
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,53.79
0.0039,0.05,1,24,54.16
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,52.89
0.0039,0.05,1,24,54.10
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.42
0.0039,0.05,1,24,53.75
0.0039,0.05,1,24,54.24
0.0039,0.05,1,24,53.19
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.31
0.0039,0.05,1,24,54.16
0.0039,0.05,1,24,54.07
0.0039,0.05,1,24,54.27
0.0039,0.05,1,24,53.27
0.0039,0.05,1,24,53.83
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,54.78
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.54
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,54.48
0.0039,0.05,1,24,53.72
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,53.98
0.0039,0.05,1,24,53.89
0.0039,0.05,1,24,53.31
0.0039,0.05,1,24,54.34
0.0039,0.05,1,24,53.47
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,54.25
0.0039,0.05,1,24,53.78
0.0039,0.05,1,24,54.66
0.0039,0.05,1,24,52.66
0.0039,0.05,1,24,53.70
0.0039,0.05,1,24,53.79
0.0039,0.05,1,24,53.45
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,54.17
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,52.83
0.0039,0.05,1,24,53.93
0.0039,0.05,1,24,53.65
0.0039,0.05,1,24,54.09
0.0039,0.05,1,24,53.48
0.0039,0.05,1,24,53.71
0.0039,0.05,1,24,53.82
0.0039,0.05,1,24,53.35
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.47
0.0039,0.05,1,24,53.53
0.0039,0.05,1,24,54.02
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,54.30
0.0039,0.05,1,24,53.48
0.0039,0.05,1,24,53.37
0.0039,0.05,1,24,53.85
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,54.04
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,53.52
0.0039,0.05,1,24,53.45
0.0039,0.05,1,24,54.23
0.0039,0.05,1,24,53.10
0.0039,0.05,1,24,53.63
0.0039,0.05,1,24,53.83
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.79
0.0039,0.05,1,24,53.50
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.55
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,54.29
0.0039,0.05,1,24,53.80
0.0039,0.05,1,24,53.61
0.0039,0.05,1,24,53.91
0.0039,0.05,1,24,53.66
0.0039,0.05,1,24,54.57
0.0039,0.05,1,24,53.18
0.0039,0.05,1,24,54.17
0.0039,0.05,1,24,53.21
0.0039,0.05,1,24,53.69
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.86
0.0039,0.05,1,24,53.56
0.0039,0.05,1,24,53.99
0.0039,0.05,1,24,54.11
0.0039,0.05,1,24,53.92
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.64
0.0039,0.05,1,24,54.36
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,53.87
0.0039,0.05,1,24,53.27
0.0039,0.05,1,24,53.77
0.0039,0.05,1,24,56.87
0.0039,0.05,1,24,59.07
0.0039,0.05,1,24,53.60
0.0039,0.05,1,24,54.11
0.0039,0.05,1,24,54.03
0.0039,0.05,1,24,53.77
0.0039,0.05,1,24,53.40
0.0039,0.05,1,24,54.39
0.0039,0.05,1,24,53.74
0.0039,0.05,1,24,54.50
0.0039,0.05,1,24,53.59
0.0039,0.05,1,24,53.19
0.0039,0.05,1,24,54.18
0.0039,0.05,1,24,53.52
0.0039,0.05,1,24,54.48
0.0039,0.05,1,24,52.86
0.0039,0.05,1,24,54.19
0.0039,0.05,1,24,53.67
0.0039,0.05,1,24,54.71
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,54.13
0.0039,0.05,1,24,52.81
0.0039,0.05,1,24,53.97
0.0039,0.05,1,24,53.95
0.0039,0.05,1,24,54.41
0.0039,0.05,1,24,53.44
0.0039,0.05,1,24,53.67
