pBug,epsilon,failed,passed,runtime
0.0039,0.05,1,24,116.70
0.0039,0.05,1,25,116.73
0.0039,0.05,1,24,115.20
0.0039,0.05,1,25,120.17
0.0039,0.05,1,25,120.57
0.0039,0.05,1,24,117.54
0.0039,0.05,1,24,115.58
0.0039,0.05,1,25,120.23
0.0039,0.05,1,25,120.31
0.0039,0.05,1,25,119.00
0.0039,0.05,1,25,117.89
0.0039,0.05,1,25,116.23
0.0039,0.05,1,25,119.71
0.0039,0.05,1,25,117.33
0.0039,0.05,1,25,119.66
0.0039,0.05,1,25,118.21
0.0039,0.05,1,25,120.81
0.0039,0.05,1,25,116.50
0.0039,0.05,1,25,118.62
0.0039,0.05,1,24,115.87
0.0039,0.05,1,25,118.99
0.0039,0.05,1,25,116.72
0.0039,0.05,1,25,117.75
0.0039,0.05,1,25,120.14
0.0039,0.05,1,25,117.44
0.0039,0.05,1,24,115.58
0.0039,0.05,1,25,118.27
0.0039,0.05,1,25,117.90
0.0039,0.05,1,25,119.33
0.0039,0.05,1,25,118.04
0.0039,0.05,1,25,117.32
0.0039,0.05,1,25,117.48
0.0039,0.05,1,24,119.24
0.0039,0.05,1,24,116.86
0.0039,0.05,1,25,117.81
0.0039,0.05,1,25,116.45
0.0039,0.05,1,25,120.90
0.0039,0.05,1,24,115.58
0.0039,0.05,1,25,117.13
0.0039,0.05,0,26,120.90
0.0039,0.05,0,26,121.83
0.0039,0.05,1,25,117.28
0.0039,0.05,1,25,116.61
0.0039,0.05,1,25,118.23
0.0039,0.05,1,24,117.74
0.0039,0.05,1,25,116.27
0.0039,0.05,1,25,116.65
0.0039,0.05,1,25,117.67
0.0039,0.05,1,25,119.56
0.0039,0.05,1,25,117.28
0.0039,0.05,1,25,119.18
0.0039,0.05,1,25,117.99
0.0039,0.05,1,25,117.01
0.0039,0.05,1,24,116.76
0.0039,0.05,1,24,114.37
0.0039,0.05,1,25,119.87
0.0039,0.05,1,25,118.75
0.0039,0.05,1,24,114.14
0.0039,0.05,1,24,116.33
0.0039,0.05,1,25,116.94
0.0039,0.05,1,24,115.67
0.0039,0.05,1,25,118.72
0.0039,0.05,1,25,117.68
0.0039,0.05,1,24,116.77
0.0039,0.05,1,24,118.05
0.0039,0.05,1,24,114.97
0.0039,0.05,0,26,121.93
0.0039,0.05,0,26,121.20
0.0039,0.05,0,26,121.67
0.0039,0.05,0,25,117.72
0.0039,0.05,1,24,117.07
0.0039,0.05,1,25,117.78
0.0039,0.05,1,25,119.00
0.0039,0.05,0,26,120.80
0.0039,0.05,1,25,119.89
0.0039,0.05,1,25,119.35
0.0039,0.05,1,25,117.06
0.0039,0.05,0,26,120.02
0.0039,0.05,1,25,117.46
0.0039,0.05,1,25,118.99
0.0039,0.05,1,25,118.24
0.0039,0.05,1,25,118.78
0.0039,0.05,0,26,121.35
0.0039,0.05,1,25,118.98
0.0039,0.05,1,25,118.98
0.0039,0.05,1,25,116.37
0.0039,0.05,1,25,118.01
0.0039,0.05,1,25,117.48
0.0039,0.05,0,26,121.62
0.0039,0.05,1,25,118.72
0.0039,0.05,1,25,117.79
0.0039,0.05,1,25,116.45
0.0039,0.05,1,25,118.71
0.0039,0.05,1,25,115.42
0.0039,0.05,1,25,118.57
0.0039,0.05,1,25,117.14
0.0039,0.05,1,24,116.12
0.0039,0.05,1,25,118.77
0.0039,0.05,1,25,116.82
0.0039,0.05,1,24,117.30
0.0039,0.05,0,26,120.32
0.0039,0.05,1,25,118.93
0.0039,0.05,1,25,118.26
0.0039,0.05,1,25,121.06
0.0039,0.05,1,25,117.57
0.0039,0.05,1,24,117.85
0.0039,0.05,1,25,117.88
0.0039,0.05,1,24,117.03
0.0039,0.05,1,24,115.90
0.0039,0.05,1,24,114.11
0.0039,0.05,1,25,120.01
0.0039,0.05,1,25,118.22
0.0039,0.05,1,25,118.12
0.0039,0.05,1,25,118.91
0.0039,0.05,1,25,118.97
0.0039,0.05,1,25,117.00
0.0039,0.05,1,25,119.07
0.0039,0.05,1,25,116.66
0.0039,0.05,1,25,121.50
0.0039,0.05,1,25,119.53
0.0039,0.05,1,25,118.52
0.0039,0.05,1,25,118.38
0.0039,0.05,0,25,118.64
0.0039,0.05,1,25,119.02
0.0039,0.05,0,26,122.27
0.0039,0.05,1,25,119.16
0.0039,0.05,1,24,114.59
0.0039,0.05,1,25,119.38
0.0039,0.05,1,25,118.44
0.0039,0.05,1,25,118.04
0.0039,0.05,0,26,121.54
0.0039,0.05,1,25,119.50
0.0039,0.05,1,25,117.75
0.0039,0.05,1,25,117.10
0.0039,0.05,1,25,118.63
0.0039,0.05,1,24,116.69
0.0039,0.05,1,25,119.36
0.0039,0.05,1,25,117.94
0.0039,0.05,1,25,118.17
0.0039,0.05,1,25,117.08
0.0039,0.05,1,25,118.03
0.0039,0.05,1,25,118.64
0.0039,0.05,1,25,118.30
0.0039,0.05,1,25,119.46
0.0039,0.05,1,25,121.12
0.0039,0.05,1,24,116.17
0.0039,0.05,1,25,119.10
0.0039,0.05,1,25,117.25
0.0039,0.05,0,26,120.34
0.0039,0.05,1,24,118.13
0.0039,0.05,1,25,119.36
0.0039,0.05,1,25,116.80
0.0039,0.05,1,25,117.64
0.0039,0.05,1,25,117.70
0.0039,0.05,1,25,118.47
0.0039,0.05,1,24,117.69
0.0039,0.05,0,25,117.25
0.0039,0.05,1,24,116.40
0.0039,0.05,1,25,118.30
0.0039,0.05,1,24,115.84
0.0039,0.05,1,25,118.21
0.0039,0.05,1,25,120.48
0.0039,0.05,1,25,119.00
0.0039,0.05,0,26,121.69
0.0039,0.05,1,25,118.02
0.0039,0.05,1,25,117.95
0.0039,0.05,1,25,117.48
0.0039,0.05,1,25,117.11
0.0039,0.05,1,24,114.42
0.0039,0.05,1,24,114.96
0.0039,0.05,1,25,117.64
0.0039,0.05,1,25,119.93
0.0039,0.05,1,24,115.92
0.0039,0.05,1,25,116.63
0.0039,0.05,1,24,115.29
0.0039,0.05,1,25,120.37
0.0039,0.05,0,26,120.29
0.0039,0.05,1,24,115.28
0.0039,0.05,1,25,117.75
0.0039,0.05,1,24,117.81
0.0039,0.05,1,25,118.71
0.0039,0.05,1,25,119.26
0.0039,0.05,1,24,117.42
0.0039,0.05,1,25,119.28
0.0039,0.05,1,24,116.28
0.0039,0.05,1,25,117.69
0.0039,0.05,1,25,118.73
0.0039,0.05,1,24,118.03
0.0039,0.05,0,26,120.35
0.0039,0.05,1,25,119.67
0.0039,0.05,1,24,117.72
0.0039,0.05,1,25,117.99
0.0039,0.05,1,25,120.36
0.0039,0.05,1,25,118.30
0.0039,0.05,1,24,117.81
0.0039,0.05,1,24,115.15
0.0039,0.05,1,25,117.43
0.0039,0.05,1,25,116.70
0.0039,0.05,1,25,117.91
0.0039,0.05,1,25,119.36
0.0039,0.05,1,25,117.75
0.0039,0.05,1,25,117.84
0.0039,0.05,1,25,116.90
0.0039,0.05,1,25,117.77
0.0039,0.05,1,25,117.92
0.0039,0.05,1,24,117.29
0.0039,0.05,1,24,116.18
0.0039,0.05,1,24,118.87
0.0039,0.05,1,24,117.78
0.0039,0.05,1,25,118.82
0.0039,0.05,1,25,118.76
0.0039,0.05,1,25,119.13
0.0039,0.05,1,25,120.75
0.0039,0.05,1,25,118.36
0.0039,0.05,1,25,118.84
0.0039,0.05,1,25,118.68
0.0039,0.05,1,25,120.47
0.0039,0.05,1,24,115.19
0.0039,0.05,1,25,117.69
0.0039,0.05,1,24,120.69
0.0039,0.05,1,25,117.95
0.0039,0.05,1,25,117.57
0.0039,0.05,1,24,118.33
0.0039,0.05,1,25,117.97
0.0039,0.05,1,25,118.76
0.0039,0.05,1,25,120.30
0.0039,0.05,1,25,117.08
0.0039,0.05,1,25,117.64
0.0039,0.05,1,25,118.63
0.0039,0.05,1,25,117.79
0.0039,0.05,1,25,118.84
0.0039,0.05,1,24,114.26
0.0039,0.05,1,25,117.48
0.0039,0.05,1,24,114.62
0.0039,0.05,1,25,119.11
0.0039,0.05,1,25,116.33
0.0039,0.05,1,24,113.77
0.0039,0.05,1,25,117.21
0.0039,0.05,1,25,118.37
0.0039,0.05,1,24,117.38
0.0039,0.05,1,24,119.58
0.0039,0.05,1,25,119.01
0.0039,0.05,1,25,118.19
0.0039,0.05,1,24,116.83
0.0039,0.05,1,25,121.31
0.0039,0.05,0,26,119.30
0.0039,0.05,1,25,120.43
0.0039,0.05,1,25,117.87
0.0039,0.05,1,25,119.51
0.0039,0.05,1,25,117.05
0.0039,0.05,1,24,115.03
0.0039,0.05,1,24,113.87
0.0039,0.05,1,25,119.86
0.0039,0.05,1,24,116.97
0.0039,0.05,1,25,117.75
0.0039,0.05,1,25,117.11
0.0039,0.05,1,25,118.20
0.0039,0.05,1,24,115.63
0.0039,0.05,1,25,118.86
0.0039,0.05,1,25,118.53
0.0039,0.05,1,25,118.46
0.0039,0.05,1,25,118.58
0.0039,0.05,1,25,118.87
0.0039,0.05,0,26,119.72
0.0039,0.05,1,25,119.96
0.0039,0.05,1,24,115.73
0.0039,0.05,1,24,115.65
0.0039,0.05,1,25,118.89
0.0039,0.05,1,25,119.07
0.0039,0.05,1,25,116.77
0.0039,0.05,1,25,117.46
0.0039,0.05,1,25,118.94
0.0039,0.05,1,25,122.17
0.0039,0.05,1,25,115.83
0.0039,0.05,1,25,118.27
0.0039,0.05,1,25,119.34
0.0039,0.05,1,25,117.60
0.0039,0.05,1,25,117.22
0.0039,0.05,1,25,119.49
0.0039,0.05,1,25,117.54
0.0039,0.05,1,24,115.86
0.0039,0.05,1,25,118.25
0.0039,0.05,0,26,120.63
0.0039,0.05,1,25,119.05
0.0039,0.05,1,25,118.13
0.0039,0.05,1,25,119.91
0.0039,0.05,1,25,118.64
0.0039,0.05,1,24,115.98
0.0039,0.05,1,25,117.60
0.0039,0.05,1,25,118.69
0.0039,0.05,1,24,115.14
0.0039,0.05,1,25,118.65
0.0039,0.05,1,25,118.06
0.0039,0.05,1,25,118.53
0.0039,0.05,0,25,118.28
0.0039,0.05,1,25,119.65
0.0039,0.05,1,25,119.07
0.0039,0.05,1,25,119.32
0.0039,0.05,1,25,119.98
0.0039,0.05,1,25,117.84
0.0039,0.05,1,25,118.14
0.0039,0.05,1,25,118.03
0.0039,0.05,1,25,116.73
0.0039,0.05,1,24,117.26
0.0039,0.05,1,25,123.43
0.0039,0.05,1,24,114.09
0.0039,0.05,1,25,119.51
0.0039,0.05,1,25,119.33
0.0039,0.05,1,25,119.25
0.0039,0.05,1,25,118.38
0.0039,0.05,1,25,119.77
0.0039,0.05,1,24,116.88
0.0039,0.05,1,24,119.70
0.0039,0.05,1,25,117.47
0.0039,0.05,0,25,120.51
0.0039,0.05,1,25,117.59
0.0039,0.05,1,25,118.21
0.0039,0.05,1,24,116.56
0.0039,0.05,1,24,115.24
0.0039,0.05,1,25,119.01
0.0039,0.05,1,25,118.68
0.0039,0.05,1,25,118.95
0.0039,0.05,1,24,116.65
0.0039,0.05,1,24,117.31
0.0039,0.05,1,25,120.68
0.0039,0.05,1,25,117.48
0.0039,0.05,1,25,120.05
0.0039,0.05,1,24,115.13
0.0039,0.05,1,25,117.67
0.0039,0.05,1,25,119.09
0.0039,0.05,1,24,116.96
0.0039,0.05,1,25,116.76
0.0039,0.05,1,25,120.14
0.0039,0.05,1,25,118.00
0.0039,0.05,1,25,117.32
0.0039,0.05,1,25,117.93
0.0039,0.05,1,25,119.07
0.0039,0.05,0,25,116.47
0.0039,0.05,1,24,116.22
0.0039,0.05,1,25,119.81
0.0039,0.05,1,25,121.47
0.0039,0.05,1,24,116.64
0.0039,0.05,1,25,118.51
0.0039,0.05,1,25,118.51
0.0039,0.05,1,25,120.27
0.0039,0.05,1,25,118.95
0.0039,0.05,1,25,117.60
0.0039,0.05,1,24,116.80
0.0039,0.05,1,25,117.59
0.0039,0.05,1,25,117.68
0.0039,0.05,1,25,117.81
0.0039,0.05,1,25,118.84
0.0039,0.05,1,25,119.59
0.0039,0.05,1,25,119.01
0.0039,0.05,1,25,117.69
0.0039,0.05,1,25,119.40
0.0039,0.05,1,25,117.28
0.0039,0.05,1,24,115.41
0.0039,0.05,1,24,114.98
0.0039,0.05,1,25,120.44
0.0039,0.05,1,25,117.84
0.0039,0.05,1,24,115.48
0.0039,0.05,1,25,119.82
0.0039,0.05,1,24,117.53
0.0039,0.05,1,25,118.50
0.0039,0.05,1,25,116.37
0.0039,0.05,1,25,118.68
0.0039,0.05,1,25,119.60
0.0039,0.05,1,25,118.88
0.0039,0.05,1,25,117.97
0.0039,0.05,1,25,118.28
0.0039,0.05,1,25,117.75
0.0039,0.05,1,25,119.99
0.0039,0.05,1,25,118.29
0.0039,0.05,1,25,118.27
0.0039,0.05,1,25,120.44
0.0039,0.05,1,24,113.82
0.0039,0.05,1,25,118.52
0.0039,0.05,1,24,113.62
0.0039,0.05,1,25,117.42
0.0039,0.05,1,25,117.95
0.0039,0.05,1,25,118.56
0.0039,0.05,1,25,117.19
0.0039,0.05,1,25,119.56
0.0039,0.05,1,25,116.69
0.0039,0.05,1,25,117.19
0.0039,0.05,1,24,114.76
0.0039,0.05,1,25,118.55
0.0039,0.05,1,24,116.09
0.0039,0.05,1,25,118.49
0.0039,0.05,1,25,117.67
0.0039,0.05,1,25,118.81
0.0039,0.05,1,25,118.75
0.0039,0.05,1,25,118.24
0.0039,0.05,1,25,120.11
0.0039,0.05,1,25,117.96
0.0039,0.05,1,24,119.49
0.0039,0.05,1,25,116.50
0.0039,0.05,1,25,117.42
0.0039,0.05,1,24,115.16
0.0039,0.05,1,25,120.04
0.0039,0.05,1,25,118.72
0.0039,0.05,1,24,117.08
0.0039,0.05,1,24,117.38
0.0039,0.05,1,24,115.01
0.0039,0.05,1,25,116.89
0.0039,0.05,1,25,118.03
0.0039,0.05,1,25,117.35
0.0039,0.05,1,25,118.24
0.0039,0.05,1,25,118.80
0.0039,0.05,1,25,119.50
0.0039,0.05,1,25,118.03
0.0039,0.05,1,24,114.31
0.0039,0.05,1,24,118.89
0.0039,0.05,1,24,116.53
0.0039,0.05,1,25,119.12
0.0039,0.05,1,25,118.37
0.0039,0.05,1,25,118.22
0.0039,0.05,1,24,116.56
0.0039,0.05,1,25,118.86
0.0039,0.05,1,25,118.74
0.0039,0.05,1,25,119.35
0.0039,0.05,1,25,117.03
0.0039,0.05,1,25,119.25
0.0039,0.05,1,25,120.14
0.0039,0.05,1,25,118.31
0.0039,0.05,1,25,118.62
0.0039,0.05,1,25,118.80
0.0039,0.05,1,25,119.44
0.0039,0.05,1,25,118.51
0.0039,0.05,1,25,117.11
0.0039,0.05,1,24,116.34
0.0039,0.05,1,25,118.63
0.0039,0.05,1,25,119.33
0.0039,0.05,1,25,118.15
0.0039,0.05,1,25,118.44
0.0039,0.05,1,25,120.63
0.0039,0.05,1,25,115.94
0.0039,0.05,1,25,120.58
0.0039,0.05,1,24,115.63
0.0039,0.05,1,24,113.77
0.0039,0.05,1,25,117.89
0.0039,0.05,1,25,116.33
0.0039,0.05,1,25,117.40
0.0039,0.05,1,24,115.47
0.0039,0.05,1,24,115.25
0.0039,0.05,1,24,118.51
0.0039,0.05,1,24,115.07
0.0039,0.05,1,25,118.78
0.0039,0.05,1,24,117.13
0.0039,0.05,1,25,119.42
0.0039,0.05,1,24,116.25
0.0039,0.05,1,25,118.13
0.0039,0.05,1,24,117.46
0.0039,0.05,1,25,119.06
0.0039,0.05,0,26,120.70
0.0039,0.05,1,24,115.37
0.0039,0.05,1,25,119.53
0.0039,0.05,1,24,119.26
0.0039,0.05,1,25,117.87
0.0039,0.05,1,25,120.30
0.0039,0.05,1,24,118.22
0.0039,0.05,1,25,118.72
0.0039,0.05,1,24,116.51
0.0039,0.05,1,25,119.37
0.0039,0.05,1,24,115.90
0.0039,0.05,1,25,117.78
0.0039,0.05,1,25,118.70
0.0039,0.05,1,25,118.71
0.0039,0.05,1,24,116.31
0.0039,0.05,1,24,116.84
0.0039,0.05,1,25,119.96
0.0039,0.05,1,25,119.74
0.0039,0.05,1,25,119.01
0.0039,0.05,1,25,120.14
0.0039,0.05,1,25,118.42
0.0039,0.05,1,25,119.45
0.0039,0.05,1,24,116.68
0.0039,0.05,1,25,121.25
0.0039,0.05,1,25,116.49
0.0039,0.05,1,25,119.34
0.0039,0.05,1,25,118.78
0.0039,0.05,1,25,120.24
0.0039,0.05,1,25,120.44
0.0039,0.05,1,25,120.17
0.0039,0.05,1,25,118.91
0.0039,0.05,1,25,118.91
0.0039,0.05,1,25,120.03
0.0039,0.05,1,24,118.86
0.0039,0.05,1,25,118.13
0.0039,0.05,1,24,116.72
0.0039,0.05,1,25,117.19
0.0039,0.05,1,25,120.57
0.0039,0.05,1,25,120.45
0.0039,0.05,1,25,117.24
0.0039,0.05,1,25,117.10
0.0039,0.05,1,24,119.50
0.0039,0.05,1,25,119.93
0.0039,0.05,1,25,118.32
0.0039,0.05,1,25,118.18
0.0039,0.05,1,25,118.90
0.0039,0.05,1,25,119.91
0.0039,0.05,1,24,118.32
0.0039,0.05,1,25,117.27
0.0039,0.05,1,25,119.25
0.0039,0.05,1,25,120.93
0.0039,0.05,1,24,113.80
0.0039,0.05,1,25,118.48
0.0039,0.05,1,25,118.11
0.0039,0.05,1,25,118.68
0.0039,0.05,1,25,118.56
0.0039,0.05,1,25,116.90
0.0039,0.05,1,25,117.59
0.0039,0.05,1,25,118.27
0.0039,0.05,1,25,117.51
0.0039,0.05,1,24,117.76
0.0039,0.05,1,25,119.74
0.0039,0.05,1,25,117.79
0.0039,0.05,1,25,117.82
0.0039,0.05,1,25,117.83
0.0039,0.05,1,25,117.78
0.0039,0.05,1,25,118.92
0.0039,0.05,1,25,117.80
0.0039,0.05,1,25,119.13
0.0039,0.05,1,25,118.38
0.0039,0.05,1,25,116.61
0.0039,0.05,1,25,119.95
0.0039,0.05,1,25,118.13
0.0039,0.05,1,24,116.15
0.0039,0.05,1,25,117.35
0.0039,0.05,1,25,118.15
0.0039,0.05,1,25,118.26
0.0039,0.05,1,25,122.38
0.0039,0.05,1,25,119.01
0.0039,0.05,1,24,116.06
0.0039,0.05,1,24,116.67
0.0039,0.05,1,24,116.02
0.0039,0.05,1,25,119.94
0.0039,0.05,1,24,119.41
0.0039,0.05,1,24,115.45
0.0039,0.05,1,25,118.61
0.0039,0.05,1,25,118.08
0.0039,0.05,1,25,118.80
0.0039,0.05,1,25,117.03
0.0039,0.05,1,24,114.56
0.0039,0.05,1,25,118.33
0.0039,0.05,1,24,115.97
0.0039,0.05,1,25,119.71
0.0039,0.05,1,25,119.04
0.0039,0.05,0,25,118.34
0.0039,0.05,1,24,117.74
0.0039,0.05,1,25,117.42
0.0039,0.05,1,25,117.46
0.0039,0.05,1,25,117.91
0.0039,0.05,1,25,117.92
0.0039,0.05,1,25,117.39
0.0039,0.05,1,25,117.93
0.0039,0.05,1,25,119.10
0.0039,0.05,1,25,119.15
0.0039,0.05,1,25,118.63
0.0039,0.05,1,24,117.13
0.0039,0.05,1,24,116.06
0.0039,0.05,0,25,118.73
0.0039,0.05,0,26,121.67
0.0039,0.05,1,25,117.97
0.0039,0.05,1,25,119.13
0.0039,0.05,1,24,118.51
0.0039,0.05,1,25,118.20
0.0039,0.05,1,25,119.98
0.0039,0.05,1,24,118.10
0.0039,0.05,1,25,117.87
0.0039,0.05,1,24,115.79
0.0039,0.05,1,24,115.39
0.0039,0.05,1,25,119.04
0.0039,0.05,1,25,118.50
0.0039,0.05,1,25,118.83
0.0039,0.05,1,25,121.81
0.0039,0.05,1,25,119.38
0.0039,0.05,1,25,118.58
0.0039,0.05,1,25,121.28
0.0039,0.05,1,24,115.37
0.0039,0.05,1,25,117.98
0.0039,0.05,1,24,115.88
0.0039,0.05,1,25,119.94
0.0039,0.05,1,25,117.61
0.0039,0.05,1,25,118.18
0.0039,0.05,1,24,114.95
0.0039,0.05,1,25,118.08
0.0039,0.05,1,25,117.70
0.0039,0.05,1,24,116.47
0.0039,0.05,1,25,117.79
0.0039,0.05,1,25,118.48
0.0039,0.05,1,25,120.40
0.0039,0.05,1,25,116.98
0.0039,0.05,1,25,120.15
0.0039,0.05,1,25,118.41
0.0039,0.05,1,25,121.78
0.0039,0.05,1,24,116.53
0.0039,0.05,1,25,119.21
0.0039,0.05,1,25,118.99
0.0039,0.05,1,24,116.57
0.0039,0.05,1,25,120.29
0.0039,0.05,1,25,119.31
0.0039,0.05,1,25,117.29
0.0039,0.05,1,25,119.29
0.0039,0.05,1,25,120.67
0.0039,0.05,1,25,119.58
0.0039,0.05,1,24,115.55
0.0039,0.05,1,25,118.96
0.0039,0.05,1,24,117.79
0.0039,0.05,1,24,116.48
0.0039,0.05,1,25,116.93
0.0039,0.05,1,25,119.42
0.0039,0.05,1,25,120.53
0.0039,0.05,1,25,118.65
0.0039,0.05,1,24,116.86
0.0039,0.05,1,25,119.41
0.0039,0.05,1,24,113.04
0.0039,0.05,1,24,115.99
0.0039,0.05,1,25,118.89
0.0039,0.05,1,25,118.35
0.0039,0.05,1,24,114.13
0.0039,0.05,1,25,117.82
0.0039,0.05,1,25,119.91
0.0039,0.05,1,25,118.66
0.0039,0.05,1,24,117.20
0.0039,0.05,1,25,118.15
0.0039,0.05,1,25,119.86
0.0039,0.05,1,25,119.17
