run_id,samples,n_episodes,Neg Q1,Neg Q2
23,200,60,0.0,0.0
23,200,70,0.0,0.0
23,200,80,0.0,0.005
23,200,90,0.0,0.0
23,200,100,0.0,0.0
23,300,10,0.5733,0.0133
23,300,20,0.11,0.0933
23,300,30,0.0167,0.72
23,300,40,0.0,0.2333
23,300,50,0.0,0.0033
23,300,60,0.0,0.0
23,300,70,0.0,0.0
23,300,80,0.0,0.0033
23,300,90,0.0,0.0033
23,300,100,0.0,0.01
23,3000,10,0.5383,0.009
23,3000,20,0.1133,0.1007
23,3000,30,0.016,0.716
23,3000,40,0.0,0.2233
23,3000,50,0.0,0.0023
23,3000,60,0.0,0.0033
23,3000,70,0.0,0.0013
23,3000,80,0.0,0.0027
23,3000,90,0.0,0.0017
23,3000,100,0.0,0.0033
23,2000,10,0.516,0.0105
23,2000,20,0.122,0.0945
23,2000,30,0.0115,0.701
23,2000,40,0.0,0.225
23,2000,50,0.0,0.0025
23,2000,60,0.0,0.002
23,2000,70,0.0,0.0015
23,2000,80,0.0,0.001
23,2000,90,0.0,0.001
23,2000,100,0.0,0.003
24,200,10,0.585,0.015
24,200,20,0.13,0.135
24,200,30,0.01,0.75
24,200,40,0.0,0.23
24,200,50,0.0,0.0
24,200,60,0.0,0.0
24,200,70,0.0,0.0
24,200,80,0.0,0.0
24,200,90,0.0,0.0
24,200,100,0.0,0.0
24,300,10,0.58,0.0067
24,300,20,0.1133,0.1167
24,300,30,0.0233,0.7433
24,300,40,0.0,0.2533
24,300,50,0.0,0.0
24,300,60,0.0,0.0
24,300,70,0.0,0.0067
24,300,80,0.0,0.0033
24,300,90,0.0,0.0
24,300,100,0.0,0.0
24,3000,10,0.54,0.0103
24,3000,20,0.1063,0.0933
24,3000,30,0.0147,0.7177
24,3000,40,0.0,0.2233
24,3000,50,0.0,0.0027
24,3000,60,0.0,0.0027
24,3000,70,0.0,0.002
24,3000,80,0.0,0.0003
24,3000,90,0.0,0.001
24,3000,100,0.0,0.001
24,2000,10,0.5285,0.011
24,2000,20,0.1235,0.0925
24,2000,30,0.022,0.7165
24,2000,40,0.0,0.2385
24,2000,50,0.0,0.0015
24,2000,60,0.0,0.002
24,2000,70,0.0,0.001
24,2000,80,0.0,0.0015
24,2000,90,0.0,0.0015
24,2000,100,0.0,0.0025
25,200,10,0.525,0.015
25,200,20,0.115,0.055
25,200,30,0.005,0.77
25,200,40,0.0,0.17
25,200,50,0.0,0.0
25,200,60,0.0,0.005
25,200,70,0.0,0.0
25,200,80,0.0,0.01
25,200,90,0.0,0.0
25,200,100,0.0,0.0
25,300,10,0.4867,0.0033
25,300,20,0.1167,0.11
25,300,30,0.02,0.7167
25,300,40,0.0,0.18
25,300,50,0.0,0.0
25,300,60,0.0,0.0067
25,300,70,0.0,0.0033
25,300,80,0.0,0.0067
25,300,90,0.0,0.0033
25,300,100,0.0,0.0
25,3000,10,0.5413,0.0063
25,3000,20,0.1213,0.1017
25,3000,30,0.016,0.7067
25,3000,40,0.0,0.226
25,3000,50,0.0,0.0007
25,3000,60,0.0,0.0023
25,3000,70,0.0,0.0007
25,3000,80,0.0,0.0013
25,3000,90,0.0,0.0007
25,3000,100,0.0,0.0013
25,2000,10,0.524,0.012
25,2000,20,0.113,0.098
25,2000,30,0.0155,0.716
25,2000,40,0.0,0.2305
25,2000,50,0.0,0.0015
25,2000,60,0.0,0.001
25,2000,70,0.0,0.0035
25,2000,80,0.0,0.001
25,2000,90,0.0,0.0005
25,2000,100,0.0,0.0015
26,200,10,0.53,0.01
26,200,20,0.19,0.11
26,200,30,0.03,0.67
26,200,40,0.0,0.19
26,200,50,0.0,0.0
26,200,60,0.0,0.0
26,200,70,0.0,0.01
26,200,80,0.0,0.0
26,200,90,0.0,0.0
26,200,100,0.0,0.01
26,300,10,0.4967,0.01
26,300,20,0.1133,0.0967
26,300,30,0.02,0.7467
26,300,40,0.0,0.1967
26,300,50,0.0,0.0033
26,300,60,0.0,0.0033
26,300,70,0.0,0.0
26,300,80,0.0,0.0033
26,300,90,0.0,0.0
26,300,100,0.0,0.0033
26,3000,10,0.5367,0.0137
26,3000,20,0.128,0.0877
26,3000,30,0.0137,0.7323
26,3000,40,0.0,0.2267
26,3000,50,0.0,0.0013
26,3000,60,0.0,0.0017
26,3000,70,0.0,0.0013
26,3000,80,0.0,0.0013
26,3000,90,0.0,0.0017
26,3000,100,0.0,0.0003
26,2000,10,0.546,0.01
26,2000,20,0.1245,0.0895
26,2000,30,0.0165,0.7185
26,2000,40,0.0,0.2165
26,2000,50,0.0,0.0015
26,2000,60,0.0,0.002
26,2000,70,0.0,0.0025
26,2000,80,0.0,0.001
26,2000,90,0.0,0.0005
26,2000,100,0.0,0.0015
27,200,10,0.56,0.01
27,200,20,0.095,0.11
27,200,30,0.005,0.755
27,200,40,0.0,0.26
27,200,50,0.0,0.01
27,200,60,0.0,0.0
27,200,70,0.0,0.01
27,200,80,0.0,0.0
27,200,90,0.0,0.0
27,200,100,0.0,0.005
27,300,10,0.49,0.01
27,300,20,0.0967,0.0867
27,300,30,0.0167,0.72
27,300,40,0.0,0.2667
27,300,50,0.0,0.0
27,300,60,0.0,0.0
27,300,70,0.0,0.0033
27,300,80,0.0,0.0
27,300,90,0.0,0.0
27,300,100,0.0,0.0033
27,3000,10,0.5203,0.009
27,3000,20,0.1273,0.102
27,3000,30,0.0187,0.7227
27,3000,40,0.0,0.2277
27,3000,50,0.0,0.0037
27,3000,60,0.0,0.002
27,3000,70,0.0,0.0013
27,3000,80,0.0,0.0027
27,3000,90,0.0,0.0023
27,3000,100,0.0,0.0013
27,2000,10,0.516,0.014
27,2000,20,0.124,0.1025
27,2000,30,0.0195,0.717
27,2000,40,0.0,0.234
27,2000,50,0.0,0.003
27,2000,60,0.0,0.003
27,2000,70,0.0,0.0005
27,2000,80,0.0,0.002
27,2000,90,0.0,0.001
27,2000,100,0.0,0.0005
28,200,10,0.56,0.01
28,200,20,0.16,0.1
28,200,30,0.03,0.695
28,200,40,0.0,0.21
28,200,50,0.0,0.0
28,200,60,0.0,0.0
28,200,70,0.0,0.0
28,200,80,0.0,0.0
28,200,90,0.0,0.0
28,200,100,0.0,0.0
28,300,10,0.5033,0.01
28,300,20,0.13,0.0633
28,300,30,0.0233,0.7167
28,300,40,0.0,0.23
28,300,50,0.0,0.0
28,300,60,0.0,0.0
28,300,70,0.0,0.0
28,300,80,0.0,0.0033
28,300,90,0.0,0.0033
28,300,100,0.0,0.0033
28,3000,10,0.516,0.0123
28,3000,20,0.1173,0.094
28,3000,30,0.0187,0.7237
28,3000,40,0.0,0.2183
28,3000,50,0.0,0.0023
28,3000,60,0.0,0.002
28,3000,70,0.0,0.0017
28,3000,80,0.0,0.002
28,3000,90,0.0,0.0013
28,3000,100,0.0,0.0017
28,2000,10,0.5355,0.009
28,2000,20,0.125,0.0955
28,2000,30,0.019,0.7105
28,2000,40,0.0,0.213
28,2000,50,0.0,0.0015
28,2000,60,0.0,0.001
28,2000,70,0.0,0.0015
28,2000,80,0.0,0.0025
28,2000,90,0.0,0.0005
28,2000,100,0.0,0.0005
29,200,10,0.525,0.005
29,200,20,0.085,0.13
29,200,30,0.015,0.625
29,200,40,0.0,0.245
29,200,50,0.0,0.0
29,200,60,0.0,0.0
29,200,70,0.0,0.005
29,200,80,0.0,0.0
29,200,90,0.0,0.005
29,200,100,0.0,0.0
29,300,10,0.57,0.0167
29,300,20,0.13,0.0767
29,300,30,0.02,0.7033
29,300,40,0.0,0.21
29,300,50,0.0,0.0
29,300,60,0.0,0.0033
29,300,70,0.0,0.0033
29,300,80,0.0,0.0033
29,300,90,0.0,0.0033
29,300,100,0.0,0.0
29,3000,10,0.5323,0.012
29,3000,20,0.12,0.093
29,3000,30,0.016,0.725
29,3000,40,0.0,0.2367
29,3000,50,0.0,0.0017
29,3000,60,0.0,0.002
29,3000,70,0.0,0.0017
29,3000,80,0.0,0.0017
29,3000,90,0.0,0.0023
29,3000,100,0.0,0.0033
29,2000,10,0.495,0.0095
29,2000,20,0.118,0.092
29,2000,30,0.023,0.698
29,2000,40,0.0,0.2215
29,2000,50,0.0,0.0025
29,2000,60,0.0,0.001
29,2000,70,0.0,0.0025
29,2000,80,0.0,0.001
29,2000,90,0.0,0.002
29,2000,100,0.0,0.003
30,200,10,0.565,0.015
30,200,20,0.085,0.06
30,200,30,0.01,0.705
30,200,40,0.0,0.195
30,200,50,0.0,0.005
30,200,60,0.0,0.0
30,200,70,0.0,0.0
30,200,80,0.0,0.0
30,200,90,0.0,0.005
30,200,100,0.0,0.005
30,300,10,0.5,0.0167
30,300,20,0.1333,0.0733
30,300,30,0.0133,0.67
30,300,40,0.0,0.23
30,300,50,0.0,0.0
30,300,60,0.0,0.0033
30,300,70,0.0,0.0033
30,300,80,0.0,0.0033
30,300,90,0.0,0.0
30,300,100,0.0,0.0067
30,3000,10,0.5333,0.0097
30,3000,20,0.1187,0.0893
30,3000,30,0.019,0.7283
30,3000,40,0.0,0.226
30,3000,50,0.0,0.0013
30,3000,60,0.0,0.0017
30,3000,70,0.0,0.001
30,3000,80,0.0,0.003
30,3000,90,0.0,0.0033
30,3000,100,0.0,0.0013
30,2000,10,0.523,0.0075
30,2000,20,0.128,0.1015
30,2000,30,0.0205,0.718
30,2000,40,0.0,0.244
30,2000,50,0.0,0.0015
30,2000,60,0.0,0.0005
30,2000,70,0.0,0.003
30,2000,80,0.0,0.0005
30,2000,90,0.0,0.0015
30,2000,100,0.0,0.002
31,200,10,0.505,0.015
31,200,20,0.14,0.09
31,200,30,0.015,0.685
31,200,40,0.0,0.215
31,200,50,0.0,0.0
31,200,60,0.0,0.005
31,200,70,0.0,0.0
31,200,80,0.0,0.0
31,200,90,0.0,0.0
31,200,100,0.0,0.0
31,300,10,0.5133,0.0167
31,300,20,0.13,0.0767
31,300,30,0.0133,0.7233
31,300,40,0.0,0.2333
31,300,50,0.0,0.0033
31,300,60,0.0,0.0033
31,300,70,0.0,0.0
31,300,80,0.0,0.0033
31,300,90,0.0,0.0033
31,300,100,0.0,0.0033
31,3000,10,0.529,0.008
31,3000,20,0.114,0.099
31,3000,30,0.0177,0.718
31,3000,40,0.0,0.2083
31,3000,50,0.0,0.003
31,3000,60,0.0,0.0007
31,3000,70,0.0,0.001
31,3000,80,0.0,0.001
31,3000,90,0.0,0.0003
31,3000,100,0.0,0.0017
31,2000,10,0.533,0.006
31,2000,20,0.1225,0.0895
31,2000,30,0.014,0.732
31,2000,40,0.0,0.2045
31,2000,50,0.0,0.0005
31,2000,60,0.0,0.001
31,2000,70,0.0,0.0005
31,2000,80,0.0,0.0015
31,2000,90,0.0,0.0015
31,2000,100,0.0,0.002
32,200,10,0.49,0.005
32,200,20,0.095,0.11
32,200,30,0.02,0.725
32,200,40,0.0,0.195
32,200,50,0.0,0.0
32,200,60,0.0,0.0
32,200,70,0.0,0.0
32,200,80,0.0,0.0
32,200,90,0.0,0.0
32,200,100,0.0,0.0
32,300,10,0.5267,0.0033
32,300,20,0.1167,0.11
32,300,30,0.0167,0.72
32,300,40,0.0,0.2367
32,300,50,0.0,0.0033
32,300,60,0.0,0.0033
32,300,70,0.0,0.0
32,300,80,0.0,0.0033
32,300,90,0.0,0.0033
32,300,100,0.0,0.0
32,3000,10,0.5367,0.01
32,3000,20,0.1237,0.094
32,3000,30,0.0157,0.711
32,3000,40,0.0,0.2277
32,3000,50,0.0,0.0017
32,3000,60,0.0,0.001
32,3000,70,0.0,0.0013
32,3000,80,0.0,0.003
32,3000,90,0.0,0.0023
32,3000,100,0.0,0.0017
32,2000,10,0.5165,0.009
32,2000,20,0.141,0.0935
32,2000,30,0.0235,0.7205
32,2000,40,0.0,0.2225
32,2000,50,0.0,0.002
32,2000,60,0.0,0.001
32,2000,70,0.0,0.0025
32,2000,80,0.0,0.002
32,2000,90,0.0,0.002
32,2000,100,0.0,0.0025
33,200,10,0.54,0.01
33,200,20,0.09,0.04
33,200,30,0.015,0.675
33,200,40,0.0,0.24
33,200,50,0.0,0.0
33,200,60,0.0,0.0
33,200,70,0.0,0.005
33,200,80,0.0,0.0
33,200,90,0.0,0.0
33,200,100,0.0,0.0
33,300,10,0.5167,0.0033
33,300,20,0.1267,0.07
33,300,30,0.0133,0.7133
33,300,40,0.0,0.21
33,300,50,0.0,0.0033
33,300,60,0.0,0.0033
33,300,70,0.0,0.0
33,300,80,0.0,0.0033
33,300,90,0.0,0.0067
33,300,100,0.0,0.0
33,3000,10,0.5377,0.0097
33,3000,20,0.1233,0.0897
33,3000,30,0.0187,0.72
33,3000,40,0.0,0.233
33,3000,50,0.0,0.003
33,3000,60,0.0,0.002
33,3000,70,0.0,0.002
33,3000,80,0.0,0.0007
33,3000,90,0.0,0.0007
33,3000,100,0.0,0.0017
33,2000,10,0.545,0.0115
33,2000,20,0.1125,0.103
33,2000,30,0.0175,0.6995
33,2000,40,0.0,0.2225
33,2000,50,0.0,0.0015
33,2000,60,0.0,0.0025
33,2000,70,0.0,0.0
33,2000,80,0.0,0.003
33,2000,90,0.0,0.002
33,2000,100,0.0,0.0045
34,200,10,0.515,0.02
34,200,20,0.135,0.13
34,200,30,0.015,0.71
34,200,40,0.0,0.245
34,200,50,0.0,0.0
34,200,60,0.0,0.0
34,200,70,0.0,0.0
34,200,80,0.0,0.0
34,200,90,0.0,0.005
34,200,100,0.0,0.0
34,300,10,0.5467,0.0167
34,300,20,0.0833,0.0867
34,300,30,0.0233,0.71
34,300,40,0.0,0.2467
34,300,50,0.0,0.0
34,300,60,0.0,0.0
34,300,70,0.0,0.0033
34,300,80,0.0,0.0
34,300,90,0.0,0.0
34,300,100,0.0,0.0
34,3000,10,0.5397,0.0083
34,3000,20,0.1247,0.092
34,3000,30,0.0193,0.7197
34,3000,40,0.0,0.2363
34,3000,50,0.0,0.0007
34,3000,60,0.0,0.0023
34,3000,70,0.0,0.0017
34,3000,80,0.0,0.001
34,3000,90,0.0,0.0013
34,3000,100,0.0,0.001
34,2000,10,0.551,0.0115
34,2000,20,0.1315,0.083
34,2000,30,0.0145,0.722
34,2000,40,0.0,0.2195
34,2000,50,0.0,0.003
34,2000,60,0.0,0.0005
34,2000,70,0.0,0.0015
34,2000,80,0.0,0.002
34,2000,90,0.0,0.002
34,2000,100,0.0,0.003
35,200,10,0.55,0.01
35,200,20,0.13,0.08
35,200,30,0.035,0.675
35,200,40,0.0,0.305
35,200,50,0.0,0.005
35,200,60,0.0,0.0
35,200,70,0.0,0.005
35,200,80,0.0,0.0
35,200,90,0.0,0.005
35,200,100,0.0,0.0
35,300,10,0.5733,-0.0
35,300,20,0.12,0.0833
35,300,30,0.0367,0.7
35,300,40,0.0,0.1833
35,300,50,0.0,0.0
35,300,60,0.0,0.0
35,300,70,0.0,0.0
35,300,80,0.0,0.0
35,300,90,0.0,0.0033
35,300,100,0.0,0.0
35,3000,10,0.5383,0.0103
35,3000,20,0.1163,0.0917
35,3000,30,0.015,0.7187
35,3000,40,0.0,0.2117
35,3000,50,0.0,0.0017
35,3000,60,0.0,0.0013
35,3000,70,0.0,0.002
35,3000,80,0.0,0.0003
35,3000,90,0.0,0.0017
35,3000,100,0.0,0.0013
35,2000,10,0.5225,0.015
35,2000,20,0.1175,0.102
35,2000,30,0.0185,0.695
35,2000,40,0.0,0.2345
35,2000,50,0.0,0.002
35,2000,60,0.0,0.0015
35,2000,70,0.0,0.0015
35,2000,80,0.0,0.005
35,2000,90,0.0,0.001
35,2000,100,0.0,0.002
36,200,10,0.525,0.01
36,200,20,0.095,0.07
36,200,30,0.02,0.655
36,200,40,0.0,0.235
36,200,50,0.0,0.0
36,200,60,0.0,0.0
36,200,70,0.0,0.005
36,200,80,0.0,0.005
36,200,90,0.0,0.0
36,200,100,0.0,0.0
36,300,10,0.5367,0.01
36,300,20,0.0867,0.11
36,300,30,0.0067,0.72
36,300,40,0.0,0.2067
36,300,50,0.0,0.0033
36,300,60,0.0,0.0033
36,300,70,0.0,0.0
36,300,80,0.0,0.0033
36,300,90,0.0,0.0033
36,300,100,0.0,0.0
36,3000,10,0.5253,0.0113
36,3000,20,0.114,0.0963
36,3000,30,0.0153,0.713
36,3000,40,0.0,0.2243
36,3000,50,0.0,0.003
36,3000,60,0.0,0.001
36,3000,70,0.0,0.001
36,3000,80,0.0,0.0027
36,3000,90,0.0,0.0013
36,3000,100,0.0,0.0013
36,2000,10,0.5335,0.0055
36,2000,20,0.1115,0.0995
36,2000,30,0.014,0.7205
36,2000,40,0.0,0.2035
36,2000,50,0.0,0.002
36,2000,60,0.0,0.0025
36,2000,70,0.0,0.0035
36,2000,80,0.0,0.0005
36,2000,90,0.0,0.0025
36,2000,100,0.0,0.0
37,200,10,0.6,0.01
37,200,20,0.105,0.115
37,200,30,0.01,0.72
37,200,40,0.0,0.21
37,200,50,0.0,0.0
37,200,60,0.0,0.0
37,200,70,0.0,0.0
37,200,80,0.0,0.0
37,200,90,0.0,0.0
37,200,100,0.0,0.0
37,300,10,0.5567,0.0067
37,300,20,0.1333,0.1067
37,300,30,0.0233,0.7367
37,300,40,0.0,0.2133
37,300,50,0.0,0.01
37,300,60,0.0,0.0033
37,300,70,0.0,0.0067
37,300,80,0.0,0.0067
37,300,90,0.0,0.0
37,300,100,0.0,0.0
37,3000,10,0.5237,0.0127
37,3000,20,0.121,0.0937
37,3000,30,0.017,0.7013
37,3000,40,0.0,0.2183
37,3000,50,0.0,0.0023
37,3000,60,0.0,0.0027
37,3000,70,0.0,0.002
37,3000,80,0.0,0.0027
37,3000,90,0.0,0.0027
37,3000,100,0.0,0.0013
37,2000,10,0.518,0.0135
37,2000,20,0.119,0.095
37,2000,30,0.0175,0.7245
37,2000,40,0.0,0.2215
37,2000,50,0.0,0.002
37,2000,60,0.0,0.0005
37,2000,70,0.0,0.0005
37,2000,80,0.0,0.0015
37,2000,90,0.0,0.001
37,2000,100,0.0,0.0025
38,200,10,0.53,0.015
38,200,20,0.105,0.07
38,200,30,0.02,0.675
38,200,40,0.0,0.195
38,200,50,0.0,0.0
38,200,60,0.0,0.005
38,200,70,0.0,0.005
38,200,80,0.0,0.0
38,200,90,0.0,0.0
38,200,100,0.0,0.005
38,300,10,0.5533,0.0133
38,300,20,0.1333,0.0967
38,300,30,0.02,0.7
38,300,40,0.0,0.2567
38,300,50,0.0,0.0
38,300,60,0.0,0.0
38,300,70,0.0,0.0033
38,300,80,0.0,0.0
38,300,90,0.0,0.0067
38,300,100,0.0,0.0
38,3000,10,0.5207,0.0107
38,3000,20,0.132,0.1
38,3000,30,0.0153,0.7203
38,3000,40,0.0,0.212
38,3000,50,0.0,0.001
38,3000,60,0.0,0.002
38,3000,70,0.0,0.003
38,3000,80,0.0,0.0017
38,3000,90,0.0,0.001
38,3000,100,0.0,0.0017
38,2000,10,0.533,0.01
38,2000,20,0.1065,0.0955
38,2000,30,0.0165,0.7255
38,2000,40,0.0,0.2245
38,2000,50,0.0,0.001
38,2000,60,0.0,0.0015
38,2000,70,0.0,0.0035
38,2000,80,0.0,0.0015
38,2000,90,0.0,0.0015
38,2000,100,0.0,0.004
39,200,10,0.495,0.01
39,200,20,0.115,0.1
39,200,30,0.015,0.73
39,200,40,0.0,0.205
39,200,50,0.0,0.0
39,200,60,0.0,0.005
39,200,70,0.0,0.005
39,200,80,0.0,0.0
39,200,90,0.0,0.005
39,200,100,0.0,0.0
39,300,10,0.5467,0.0033
39,300,20,0.1433,0.0867
39,300,30,0.0067,0.7267
39,300,40,0.0,0.19
39,300,50,0.0,0.0067
39,300,60,0.0,0.0
39,300,70,0.0,0.0
39,300,80,0.0,0.0
39,300,90,0.0,0.0
39,300,100,0.0,0.0033
39,3000,10,0.5197,0.009
39,3000,20,0.1247,0.0953
39,3000,30,0.0143,0.7273
39,3000,40,0.0,0.211
39,3000,50,0.0,0.0023
39,3000,60,0.0,0.0013
39,3000,70,0.0,0.0013
39,3000,80,0.0,0.002
39,3000,90,0.0,0.0007
39,3000,100,0.0,0.0023
39,2000,10,0.5465,0.0105
39,2000,20,0.1155,0.0945
39,2000,30,0.019,0.709
39,2000,40,0.0,0.234
39,2000,50,0.0,0.002
39,2000,60,0.0,0.002
39,2000,70,0.0,0.002
39,2000,80,0.0,0.0025
39,2000,90,0.0,0.002
39,2000,100,0.0,0.003
40,200,10,0.535,0.005
40,200,20,0.135,0.09
40,200,30,0.02,0.69
40,200,40,0.0,0.235
40,200,50,0.0,0.0
40,200,60,0.0,0.0
40,200,70,0.0,0.005
40,200,80,0.0,0.0
40,200,90,0.0,0.0
40,200,100,0.0,0.0
40,300,10,0.5433,0.0233
40,300,20,0.1133,0.0667
40,300,30,0.0067,0.7267
40,300,40,0.0,0.24
40,300,50,0.0,0.0
40,300,60,0.0,0.0
40,300,70,0.0,0.0
40,300,80,0.0,0.0
40,300,90,0.0,0.0033
40,300,100,0.0,0.0
40,3000,10,0.5223,0.0117
40,3000,20,0.1137,0.0987
40,3000,30,0.0143,0.716
40,3000,40,0.0,0.212
40,3000,50,0.0,0.0023
40,3000,60,0.0,0.002
40,3000,70,0.0,0.002
40,3000,80,0.0,0.001
40,3000,90,0.0,0.002
40,3000,100,0.0,0.0023
40,2000,10,0.51,0.0145
40,2000,20,0.107,0.089
40,2000,30,0.0155,0.713
40,2000,40,0.0,0.232
40,2000,50,0.0,0.0005
40,2000,60,0.0,0.0005
40,2000,70,0.0,0.0005
40,2000,80,0.0,0.002
40,2000,90,0.0,0.002
40,2000,100,0.0,0.002
41,200,10,0.52,0.0
41,200,20,0.085,0.095
41,200,30,0.01,0.725
41,200,40,0.0,0.22
41,200,50,0.0,0.02
41,200,60,0.0,0.0
41,200,70,0.0,0.0
41,200,80,0.0,0.0
41,200,90,0.0,0.0
41,200,100,0.0,0.0
41,300,10,0.5567,0.0067
41,300,20,0.0867,0.0933
41,300,30,0.0333,0.71
41,300,40,0.0,0.2733
41,300,50,0.0,0.0
41,300,60,0.0,0.0067
41,300,70,0.0,0.0
41,300,80,0.0,0.0
41,300,90,0.0,0.0067
41,300,100,0.0,0.0
41,3000,10,0.538,0.0133
41,3000,20,0.1253,0.1027
41,3000,30,0.0177,0.7177
41,3000,40,0.0,0.2167
41,3000,50,0.0,0.0013
41,3000,60,0.0,0.0013
41,3000,70,0.0,0.0013
41,3000,80,0.0,0.0023
41,3000,90,0.0,0.0017
41,3000,100,0.0,0.002
41,2000,10,0.5315,0.008
41,2000,20,0.12,0.094
41,2000,30,0.0155,0.7105
41,2000,40,0.0,0.216
41,2000,50,0.0,0.002
41,2000,60,0.0,0.003
41,2000,70,0.0,0.002
41,2000,80,0.0,0.0015
41,2000,90,0.0,0.0015
41,2000,100,0.0,0.001
42,200,10,0.475,0.01
42,200,20,0.145,0.11
42,200,30,0.025,0.69
42,200,40,0.0,0.21
42,200,50,0.0,0.005
42,200,60,0.0,0.0
42,200,70,0.0,0.0
42,200,80,0.0,0.0
42,200,90,0.0,0.005
42,200,100,0.0,0.005
42,300,10,0.5633,0.0167
42,300,20,0.1133,0.1133
42,300,30,0.02,0.7533
42,300,40,0.0,0.2033
42,300,50,0.0,0.0033
42,300,60,0.0,0.0
42,300,70,0.0,0.0033
42,300,80,0.0,0.0033
42,300,90,0.0,0.0
42,300,100,0.0,0.0
42,3000,10,0.5237,0.0097
42,3000,20,0.116,0.087
42,3000,30,0.015,0.718
42,3000,40,0.0,0.236
42,3000,50,0.0,0.002
42,3000,60,0.0,0.0017
42,3000,70,0.0,0.0007
42,3000,80,0.0,0.0013
42,3000,90,0.0,0.0023
42,3000,100,0.0,0.002
42,2000,10,0.5245,0.01
42,2000,20,0.114,0.0885
42,2000,30,0.0115,0.7085
42,2000,40,0.0,0.232
42,2000,50,0.0,0.002
42,2000,60,0.0,0.003
42,2000,70,0.0,0.002
42,2000,80,0.0,0.0015
42,2000,90,0.0,0.0025
42,2000,100,0.0,0.002
43,200,10,0.52,0.03
43,200,20,0.13,0.16
43,200,30,0.02,0.735
43,200,40,0.0,0.225
43,200,50,0.0,0.0
43,200,60,0.0,0.0
43,200,70,0.0,0.005
43,200,80,0.0,0.01
43,200,90,0.0,0.0
43,200,100,0.0,0.0
43,300,10,0.5333,0.0167
43,300,20,0.1,0.1033
43,300,30,0.0033,0.7433
43,300,40,0.0,0.2767
43,300,50,0.0,0.0
43,300,60,0.0,0.0
43,300,70,0.0,0.0033
43,300,80,0.0,0.0
43,300,90,0.0,0.0
43,300,100,0.0,0.0
43,3000,10,0.526,0.014
43,3000,20,0.1213,0.0943
43,3000,30,0.015,0.7157
43,3000,40,0.0,0.224
43,3000,50,0.0,0.0027
43,3000,60,0.0,0.002
43,3000,70,0.0,0.001
43,3000,80,0.0,0.002
43,3000,90,0.0,0.003
43,3000,100,0.0,0.0017
43,2000,10,0.528,0.01
43,2000,20,0.115,0.0995
43,2000,30,0.0215,0.7115
43,2000,40,0.0,0.2185
43,2000,50,0.0,0.003
43,2000,60,0.0,0.0015
43,2000,70,0.0,0.0015
43,2000,80,0.0,0.0015
43,2000,90,0.0,0.001
43,2000,100,0.0,0.002
44,200,10,0.57,0.01
44,200,20,0.11,0.105
44,200,30,0.025,0.725
44,200,40,0.0,0.215
44,200,50,0.0,0.0
44,200,60,0.0,0.0
44,200,70,0.0,0.005
44,200,80,0.0,0.0
44,200,90,0.0,0.0
44,200,100,0.0,0.0
44,300,10,0.5667,0.0167
44,300,20,0.13,0.0933
44,300,30,0.0267,0.68
44,300,40,0.0,0.2667
44,300,50,0.0,0.0033
44,300,60,0.0,0.0
44,300,70,0.0,0.0
44,300,80,0.0,0.0
44,300,90,0.0,0.0033
44,300,100,0.0,0.0033
44,3000,10,0.5307,0.0093
44,3000,20,0.1223,0.1053
44,3000,30,0.0137,0.7153
44,3000,40,0.0,0.2423
44,3000,50,0.0,0.0027
44,3000,60,0.0,0.0023
44,3000,70,0.0,0.001
44,3000,80,0.0,0.001
44,3000,90,0.0,0.0013
44,3000,100,0.0,0.0017
44,2000,10,0.537,0.012
44,2000,20,0.116,0.0945
44,2000,30,0.0195,0.6985
44,2000,40,0.0,0.2425
44,2000,50,0.0,0.0025
44,2000,60,0.0,0.0025
44,2000,70,0.0,0.003
44,2000,80,0.0,0.0025
44,2000,90,0.0,0.004
44,2000,100,0.0,0.0025
45,200,10,0.53,0.0
45,200,20,0.09,0.095
45,200,30,0.02,0.765
45,200,40,0.0,0.275
45,200,50,0.0,0.0
45,200,60,0.0,0.0
45,200,70,0.0,0.0
45,200,80,0.0,0.0
45,200,90,0.0,0.0
45,200,100,0.0,0.0
45,300,10,0.5433,0.0067
45,300,20,0.12,0.08
45,300,30,0.01,0.7067
45,300,40,0.0,0.2367
45,300,50,0.0,0.0033
45,300,60,0.0,0.0033
45,300,70,0.0,0.0
45,300,80,0.0,0.0033
45,300,90,0.0,0.0067
45,300,100,0.0,0.0
45,3000,10,0.5327,0.0137
45,3000,20,0.1207,0.098
45,3000,30,0.0183,0.724
45,3000,40,0.0,0.2247
45,3000,50,0.0,0.0013
45,3000,60,0.0,0.0017
45,3000,70,0.0,0.0017
45,3000,80,0.0,0.002
45,3000,90,0.0,0.0013
45,3000,100,0.0,0.0027
45,2000,10,0.5365,0.01
45,2000,20,0.099,0.101
45,2000,30,0.0165,0.708
45,2000,40,0.0,0.217
45,2000,50,0.0,0.003
45,2000,60,0.0,0.0005
45,2000,70,0.0,0.0
45,2000,80,0.0,0.001
45,2000,90,0.0,0.0015
45,2000,100,0.0,0.0025
46,200,10,0.51,0.015
46,200,20,0.115,0.085
46,200,30,0.02,0.71
46,200,40,0.0,0.235
46,200,50,0.0,0.0
46,200,60,0.0,0.0
46,200,70,0.0,0.0
46,200,80,0.0,0.0
46,200,90,0.0,0.0
46,200,100,0.0,0.0
46,300,10,0.5233,0.0133
